doc_id,source_id,paragraph_id,subject,date,model,source,target,relation,evidence,confidence
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,Gizenga,Touré,REQUEST,Gizenga asked Guinea's President Touré...,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,Gizenga,Keita,REQUEST,Gizenga asked Mali's President Keita...,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,Gizenga,Mohamed V,REQUEST,Gizenga asked Morocco's King Mohamed V...,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,Poland,Cuba,SUPPORT,Poland negotiating aid for Cuba...,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,US,Poland,OPPOSITION,The US will refuse to grant assistance to any country which provides economic or military aid to the Castro regime.,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,Rhee,Japan,OPPOSITION,Rhee's strong personal hatred for the Japanese.,0.8
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,Chang Myon,South Korea,AFFILIATION,Chang Myon government has demonstrated more interest in negotiating.,0.8
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,South Korea,Japan,NEGOTIATION,Discussions between Japan and South Korea for a post-World War II settlement.,0.8
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,ent_0,event_0,EVENT_LOCATION,Seoul called off the visit of a private Japanese business mission,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,ent_1,event_1,EVENT_PARTICIPANT,Japan desires a settlement principally to remove the existing threat to its fishing operations,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,ent_3,event_3,EVENT_LOCATION,Anti-Communist actions by the Iraqi Government since last November,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,ent_4,event_2,EVENT_PARTICIPANT,Moscow radio's broadcast on 11 February of an appeal by the Communist-dominated World Federation of Trade Unions,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,ent_5,event_2,EVENT_PARTICIPANT,appeal by the World Federation of Trade Unions to Prime Minister Qasim,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,ent_6,event_3,EVENT_PARTICIPANT,numerous arrests of Communists have been made in the provinces,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,Mullah Mustafa al-Barzani,Qasim,OPPOSITION,Qasim became suspicious of Barzani's Kurdish nationalist aspirations.,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,Mullah Mustafa al-Barzani,USSR,AFFILIATION,Barzani returned from exile in the USSR.,0.7
2000194_CIA-RDP79T00975A005500360001-1,CIA-RDP79T00975A005500360001-1,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-13,gpt-4o-mini,Iraq,Soviet Embassy,MENTIONS,Labor groups would no longer accept pamphlets from the Soviet Embassy.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Lumumba,Tshombe,OPPOSITION,Lumumba's death will further discredit Tshombe's government.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Zorin,Hammarskjold,COMMUNICATION,Zorin stated that the USSR has 'not the slightest confidence' in the secretary general.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Mobutu,Gizenga,EVENT_PARTICIPANT,Mobutu's forces... have engaged troops of Gizenga.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,East Germany,West Germany,OPPOSITION,East Germany bars West German churchmen from East Berlin.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,U Nu,Burmese Army,SUPPORT,The recent purge of senior Burmese Army officers favorably disposed toward the West has removed the principal proponents of army resistance to Prime Minister U Nu's policy.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Lumumba,Katanga officials,CLAIM_TARGET,Lumumba's death--probably at the hands of Katanga officials,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Nigeria,UN delegation,AFFILIATION,"Members of Nigeria's UN delegation, who have been spearheading efforts",0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Morocco,Ghana,AFFILIATION,the only members of the militant African neutralist bloc,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Belgium,Katanga,SUPPORT,"Belgian financial interests and some factions of the Belgian Government, who have been Katanga's principal props",0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Gizenga,Stanleyville,REQUEST,Gizenga has asked 'all friendly countries' that if aid had not arrived by 15 February.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Dayal,Ileo government,OPPOSITION,Dayal apparently is working against the Ileo government's efforts.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Dayal,Lumumba,MENTIONS,Dayal stated that Lumumba's strength was growing.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,Ulbricht,Bishop Dibelius,OPPOSITION,Ulbricht said that Bishop Dibelius and other prominent churchmen 'have no business in the GDR or its capital.',0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,East German regime,Evangelical Church,OPPOSITION,The regime announced that the Evangelical Church would not be permitted to hold its congress in East Berlin.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_0,ent_1,REQUEST,Bonn will probably urge that NATO maintain its retaliatory restrictions on the travel of East Germans.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_3,ent_4,AFFILIATION,"Brigadier Maung Maung as their spokesman, they comprised the pro-Western core of army leadership and had pressed General Ne Win.",0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_5,ent_2,OPPOSITION,"Karens, Chins, and Kachins are upset by Burmese plans to establish Buddhism as the state religion.",0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_0,ent_1,AFFILIATION,The Federation...is accorded the status of a self-governing territory.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_1,ent_4,EVENT_PARTICIPANT,"handled by the Commonwealth Relations Office as is the keystone territory, Southern Rhodesia.",0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_6,event_0,EVENT_PARTICIPANT,Commonwealth Relations Secretary Sandys has resulted in an agreement.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_7,claim_1,OPPOSITION,The white segregationist Dominion party has refused to agree to the proposals.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_8,claim_2,EVENT_PARTICIPANT,African delegates have warned that a failure to reach a satisfactory solution must lead to unrest.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_9,event_1,EVENT_PARTICIPANT,when Britain's Colonial Secretary Macleod announces a new constitution.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,ent_10,event_1,EVENT_PARTICIPANT,reserve troops--predominantly white--were called up by the Federation's Ministry of Defense.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,North Vietnam,Guinea,AFFILIATION,North Vietnamese ambassadors are already accredited to Guinea.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,North Vietnam,Mali,AFFILIATION,North Vietnamese ambassadors are already accredited to Mali.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,North Vietnam,Cuba,AFFILIATION,an ambassador is on the way to Cuba.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,North Vietnam,Indonesia,AFFILIATION,Indonesia and North Vietnam have had consular relations.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,North Vietnam,Burma,AFFILIATION,Burma does not formally recognize North Vietnam but permits Hanoi to maintain a consular post.,0.7
2000195_CIA-RDP79T00975A005500370001-0,CIA-RDP79T00975A005500370001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,North Vietnam,Iraq,AFFILIATION,Iraq has given Hanoi permission to open a permanent trade post in Baghdad.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Soviet Union,Gizenga,SUPPORT,probable formal recognition of Gizenga by USSR,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Hammarskjold,UN,EVENT_PARTICIPANT,Hammarskjold has sent orders to UN headquarters,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Gizenga,Mobutu,OPPOSITION,Execution of these orders will primarily affect Mobutu's operations,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Gizenga,Tshombe,OPPOSITION,Execution of these orders will primarily affect Tshombe's offensive,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,General Phoumi,US proposal,EVENT_PARTICIPANT,General Phoumi has given an initial favorable reaction to a US proposal.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,East Germany,Bonn,COMMUNICATION,The East Germans have in effect formally served notice on Bonn.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Nehru,Sino-Indian border talks,EVENT_PARTICIPANT,Nehru's release to the Indian Parliament on official reports on the abortive Sino-Indian border talks.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Nehru,Peiping,OPPOSITION,Nehru reiterating his refusal to accept Chinese occupation of Indian territory.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,ent_0,event_0,EVENT_PARTICIPANT,"Enver Hoxha, in a belligerent address at the opening of the Albanian party congress",0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,event_1,ent_2,CLAIM_TARGET,"Hoxha blamed the US, Greece, and Yugoslavia for the coup attempt.",0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,event_1,ent_5,CLAIM_TARGET,the coup was undertaken by pro-Soviet elements in the Albanian regime,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,ent_10,event_4,EVENT_PARTICIPANT,"Foreign Communist leaders, in Havana during the early January commemoration of the second anniversary of the Cuban revolution",0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,ent_11,ent_12,AFFILIATION,the alliance between the Castro regime and the Communists' Popular Socialist party is 'exceedingly close',0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Soviet Government,Lumumba,OPPOSITION,Soviet leaders view Lumumba's death as providing an excellent opportunity to carry forward their campaign against colonialism.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Soviet Government,Gizenga,SUPPORT,Soviet support for the Stanleyville regime appear to foreshadow formal recognition of this regime.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Soviet Government,United Nations,OPPOSITION,This attempt to discredit and terminate the UN operation.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Hammarskjold,USSR,OPPOSITION,the USSR's refusal to recognize his authority,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Khrushchev,Hammarskjold,OPPOSITION,Khrushchev's sharp attacks on the secretary general's conduct,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Nigeria,UN,SUPPORT,Nigeria will increase its military commitment to the UN force,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Phoumi,Ambassador Brown,COMMUNICATION,"In a conversation with Ambassador Brown in Vientiane, Phoumi stated...",0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Phoumi,King Savang,EVENT_PARTICIPANT,a full-scale Council of Ministers' conference under King Savang's chairmanship would be held shortly.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Laotian government,Souvanna Phouma,REQUEST,the Laotian government announced yesterday that it is considering sending Phoumi to Cambodia to discuss Souvanna Phouma's 'possible return' to Vientiane.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Chinese Nationalist Irregulars,Namtha Province,EVENT_LOCATION,have been ordered to withdraw farther into Namtha Province to avoid provoking the Chinese Communists.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Chinese Nationalist Irregulars,Muong Sai,SUPPORT,They will be used in mopping-up operations west of Muong Sai to support government forces.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Nehru,Chou En-lai,EVENT_PARTICIPANT,the meeting between Nehru and Chou En-lai in April 1960,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Nehru,India,AFFILIATION,Indian leader involved in the Sino-Indian border dispute.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Chou En-lai,China,AFFILIATION,Chinese leader involved in the Sino-Indian border dispute.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,India,Bhutan,AFFILIATION,Himalayan border state over which India exercises protectorate powers.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,India,Sikkim,AFFILIATION,Himalayan border state over which India exercises protectorate powers.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,China,Pakistan,NEGOTIATION,Chinese are now said to be interested in opening negotiations with Pakistan for a demarcation of the Sino-Pakistani border.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Temi Sejko,Coup Attempt,EVENT_PARTICIPANT,leaders of the coup attempt,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Liri Belishova,Party Central Committee Meeting,EVENT_PARTICIPANT,removed from their posts,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Koco Tashko,Party Central Committee Meeting,EVENT_PARTICIPANT,removed from their posts,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Chinese Delegation,Arrival of Chinese Delegation,EVENT_PARTICIPANT,Chinese 'friendship' delegation,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p7,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Soviet bloc,Albanian Party Congress,EVENT_PARTICIPANT,pro-Moscow delegations from the Soviet bloc,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Committee of National Union,Republican People's party,OPPOSITION,CNU appears to be divided as to which political group should take over.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Inonu,Republican People's party,AFFILIATION,led by the 77-year-old former President Inonu,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Alican,New Turkey party,AFFILIATION,headed by former Minister of Finance Alican,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,CNU,Democratic party,OPPOSITION,The party of the ousted regime--the Democratic party--has been abolished by the CNU.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Yavuz,CNU,EVENT_PARTICIPANT,resignations of Minister of Reconstruction Yavuz,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Feyzioglu,CNU,EVENT_PARTICIPANT,resignations of Minister of Education Feyzioglu,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Menderes,trials of former regime leaders,EVENT_PARTICIPANT,"the threat of execution still hangs over many of the defendants, including ex-Premier Menderes",0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Bayar,trials of former regime leaders,EVENT_PARTICIPANT,"the threat of execution still hangs over many of the defendants, including ex-President Bayar",0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Angola,violence in Angola,EVENT_LOCATION,Security Situation Worsening in Angola,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p9,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Roberto Holden,Union of the Angolan People,AFFILIATION,Leader of the Union of the Angolan People.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p9,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,African Revolutionary Front for the Independence of Portuguese Colonies in Africa,Portugal,OPPOSITION,Rival pro-Communist organization.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p9,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Cuban Communists' Popular Socialist party,foreign Communist parties,COMMUNICATION,Explaining the successes of their party to representatives of foreign Communist parties.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p10,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Cuban Communists,Fidel Castro,OPPOSITION,their references to Castro clearly imply that they do not regard him as one of themselves.,0.7
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p10,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,Cuban Communists,Cuba,MENTIONS,The Cuban Communists' claim to be in control of all 'mass organizations' in the country.,0.7
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,Nkrumah,Hammarskjold,COMMUNICATION,Nkrumah of Ghana has sent a message to Hammarskjold.,0.7
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,Nehru,Hammarskjold,COMMUNICATION,In a 15 February message to Hammarskjold he demanded that the UN take prompt action.,0.7
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,Gizenga,Belgium,OPPOSITION,"Gizenga stated, 'We have decided to arrest all the Belgians and their allies' in the Congo.",0.7
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,Nkrumah,Ghana,AFFILIATION,Nkrumah of Ghana has sent a message.,0.7
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,Nehru,India,AFFILIATION,Nehru announced that India will send troops.,0.7
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,Nasir,Gizenga,SUPPORT,The controlled UAR press has reported that Nasir 'will fully recognize' Gizenga's regime.,0.7
