doc_id,source_id,paragraph_id,subject,date,model,local_id,label,type,location,description,confidence,node_key
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,by late March,gpt-4o-mini,event_1,Trials of former regime leaders,Other,,Trials of leaders from the former regime entering their final phase.,0.7,2000196_CIA-RDP79T00975A005500380001-9::p8::event_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p8,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Violence in Angola,Violence,Angola,"Incidents of violence reported in Angola, including deaths and military patrol casualties.",0.7,2000196_CIA-RDP79T00975A005500380001-9::p8::event_2
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p9,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_0,Luanda incidents,Violence,Luanda,Incidents attributed to a militant minority led by Portuguese Communists.,0.7,2000196_CIA-RDP79T00975A005500380001-9::p9::event_0
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p9,CENTRAL INTELLIGENCE BULLETIN,several weeks ago,gpt-4o-mini,event_1,Request for UPA support,Communication,,Roberto Holden reportedly refused a request to lend UPA support to free political prisoners in Luanda.,0.7,2000196_CIA-RDP79T00975A005500380001-9::p9::event_1
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p9,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Political maneuvering in Portugal,Other,Portugal,Portugal appears headed for a period of intense political maneuvering or even unrest.,0.7,2000196_CIA-RDP79T00975A005500380001-9::p9::event_2
2000196_CIA-RDP79T00975A005500380001-9,CIA-RDP79T00975A005500380001-9,p9,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_3,Cuban Communists explaining successes,Speech,,Leaders of the Cuban Communists' PSP explain their party's successes to foreign Communist parties.,0.7,2000196_CIA-RDP79T00975A005500380001-9::p9::event_3
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,event_0,Threat to withdraw forces,Communication,Congo,Nkrumah threatens to withdraw Ghana's forces unless Congolese troops are disarmed.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p0::event_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,event_1,Troop deployment announcement,Communication,Congo,Nehru announces India will send troops to the Congo.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p0::event_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,event_2,Arrest announcement,Arrest,Congo,Gizenga announces plans to arrest all Belgians and their allies.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p0::event_2
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p0,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_3,Proposal acceptance,PolicyAction,Laos,Laotian cabinet almost completely accepts the proposal for a neutral nations commission.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p0::event_3
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,event_0,Chancellor's Resignation Announcement,Communication,"Semmering, Austria",Chancellor Julius Raab announced his intention to resign at a party conference.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p1::event_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p1,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Infiltration Attempts in New Guinea,MilitaryAction,New Guinea,Indonesia's territorial army commander admitted to infiltration attempts.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p1::event_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-14,gpt-4o-mini,event_2,Statement on Lumumba's Death,Communication,,Chinese Communist Government issued a statement regarding Lumumba's death.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p1::event_2
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_0,Demonstrations in Eastern Europe,Demonstration,"Prague, Warsaw, Belgrade",Communist regime-sponsored demonstrations reported in multiple cities.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p2::event_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Violent demonstration in Yugoslavia,Demonstration,Yugoslavia,"A demonstration that was violent and destructive, damaging police vehicles.",0.7,2000197_CIA-RDP79T00975A005500390001-8::p2::event_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Protest meetings organized by Pankow regime,Meeting,Sofia,Protest meetings organized in at least two districts.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p2::event_2
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p2,CENTRAL INTELLIGENCE BULLETIN,14 February,gpt-4o-mini,event_3,Communications from Hammarskjold,Communication,,Hammarskjold communicated with American representatives about leaders' sentiments.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p2::event_3
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_4,Negotiation for neutral zone,Negotiation,Equateur-Orientale border,Negotiation regarding the establishment of a neutral zone.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p2::event_4
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p2,CENTRAL INTELLIGENCE BULLETIN,48 hours from statement,gpt-4o-mini,event_5,Gizenga's declaration of war,PolicyAction,,Gizenga declared he felt obliged to declare war on Belgium.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p2::event_5
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_6,Laotian Army operation,MilitaryAction,Tha Thom - Ban Ta Viang area,Laotian Army ordered to move and seize Xieng Khouang town and airfield.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p2::event_6
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-10,gpt-4o-mini,event_0,Military build-up in New Guinea,MilitaryAction,New Guinea,Indonesia is conducting a military build-up and paramilitary action in New Guinea.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p3::event_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1960,gpt-4o-mini,event_1,Infiltration attempts,MilitaryAction,New Guinea,Five Indonesian infiltration attempts reported for psychological warfare and intelligence.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p3::event_1
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-11,gpt-4o-mini,event_2,Diplomatic activities regarding New Guinea,Communication,Djakarta,Indonesia is engaging in diplomatic activities to assert its claim to New Guinea.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p3::event_2
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-11,gpt-4o-mini,event_3,Proposed second Bandung conference,Meeting,Djakarta,Subandrio proposes a second Bandung conference to discuss foreign intervention.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p3::event_3
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p4,CENTRAL INTELLIGENCE BULLETIN,last summer,gpt-4o-mini,event_0,Khrushchev's visit to Austria,Meeting,Austria,Khrushchev visited Austria and Raab accompanied him on a tour.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p4::event_0
2000197_CIA-RDP79T00975A005500390001-8,CIA-RDP79T00975A005500390001-8,p4,CENTRAL INTELLIGENCE BULLETIN,last year,gpt-4o-mini,event_1,Gorbach's elevation to party chairmanship,PolicyAction,,Gorbach was elevated to party chairmanship as a concession to reform demands.,0.7,2000197_CIA-RDP79T00975A005500390001-8::p4::event_1
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-17,gpt-4o-mini,event_0,Mobilization for invasion of Katanga,MilitaryAction,Katanga Province,General Lundula ordered the mobilization of all units in preparation for invasion.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p0::event_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-17,gpt-4o-mini,event_1,Reopening of rail line,EconomicAction,"South of Kamina, Katanga",Tshombe’s forces reopened the rail line south of Kamina.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p0::event_1
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p0,CENTRAL INTELLIGENCE BULLETIN,1961-02-11,gpt-4o-mini,event_2,Slow down of industrialization program,EconomicAction,Communist China,Regime forced to slow down industrialization due to economic dislocation.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p0::event_2
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-12,gpt-4o-mini,event_0,Soviet space launching,Other,Moscow,Launch of the Venus probe by the USSR.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p1::event_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,event_1,Anti-American demonstrations,Demonstration,"Rangoon, Burma",Two demonstrations against America took place in Rangoon.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p1::event_1
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,event_2,Air engagement,Violence,Northeastern Burma,Three Burmese fighter aircraft shot down a Chinese Nationalist plane.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p1::event_2
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-01,gpt-4o-mini,event_3,Appointment of G. P. Malalasekera,Other,United Nations,G. P. Malalasekera appointed as Ceylon's permanent representative to the UN.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p1::event_3
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p1,CENTRAL INTELLIGENCE BULLETIN,1961-02-11,gpt-4o-mini,event_4,Press attack on Radio Moscow,Communication,"Baghdad, Iraq",Iraqi press attacks Radio Moscow following Soviet broadcasts.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p1::event_4
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p2,CENTRAL INTELLIGENCE BULLETIN,early March,gpt-4o-mini,event_0,Commonwealth Prime Ministers’ Conference,Meeting,London,A conference anticipated to coincide with disturbances in South Africa.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p2::event_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Demonstrations in London,Demonstration,London,Planned demonstrations by African exile groups during the Commonwealth Prime Ministers’ Conference.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p2::event_1
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Threat of war against Belgium,Violence,,Gizenga threatens war against Belgium and the arrest of its nationals.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p2::event_2
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,event_0,Gizenga's appeal for military aid,Communication,Congo,Gizenga appealed to the Chinese Communists for direct military aid.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p3::event_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p3,CENTRAL INTELLIGENCE BULLETIN,1961-02-10 to 1961-02-12,gpt-4o-mini,event_1,Youlou's visit to Elisabethville,Travel,"Elisabethville, Congo",Youlou visited Elisabethville and agreed to exchange diplomatic representatives.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p3::event_1
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p3,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Recapture of the Kamina rail line,MilitaryAction,Congo,Tshombe's troops recaptured the Kamina rail line.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p3::event_2
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-16,gpt-4o-mini,event_0,Pro-Lumumba demonstration,Demonstration,"US Embassy, Rangoon",A gathering of approximately 500 persons in support of Lumumba.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p4::event_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-15,gpt-4o-mini,event_1,Tomato pelting at US Embassy,Demonstration,"US Embassy, Rangoon",Forty leftists from the Burma Trade Union Congress protested by pelting the US Embassy with tomatoes.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p4::event_1
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p4,CENTRAL INTELLIGENCE BULLETIN,1961-02-10,gpt-4o-mini,event_2,Prime Minister's address to parliament,Speech,"Parliament, South Africa",Prime Minister Verwoerd informed parliament about potential disorders planned by dissident groups.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p4::event_2
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p5,CENTRAL INTELLIGENCE BULLETIN,1960-03-00,gpt-4o-mini,event_0,Sharpeville demonstrations,Demonstration,"Sharpeville, South Africa",Demonstrations organized by the Pan-Africanist Congress.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p5::event_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p5,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Native rioting,Violence,South Africa,Outbreak of rioting possibly leading to loss of life.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p5::event_1
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p5,CENTRAL INTELLIGENCE BULLETIN,1961-03-08,gpt-4o-mini,event_2,Commonwealth prime ministers’ conference,Meeting,London,Conference where South Africa hopes to gain acceptance as a republic.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p5::event_2
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p5,CENTRAL INTELLIGENCE BULLETIN,1961-02-09,gpt-4o-mini,event_3,Top-level talks,Meeting,Paris,Talks among EEC countries on closer political ties.,0.7,2000198_CIA-RDP79T00975A005500400001-6::p5::event_3
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p6,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_0,Discussion on De Gaulle's proposals,Meeting,,Discussion where De Gaulle's proposals were endorsed and opposed,0.7,2000198_CIA-RDP79T00975A005500400001-6::p6::event_0
2000198_CIA-RDP79T00975A005500400001-6,CIA-RDP79T00975A005500400001-6,p6,CENTRAL INTELLIGENCE BULLETIN,1961-05-19,gpt-4o-mini,event_1,High-level committee meeting,Meeting,,Meeting discussing concrete measures before the next summit,0.7,2000198_CIA-RDP79T00975A005500400001-6::p6::event_1
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-03-10,gpt-4o-mini,event_0,Commitment of Indian troops to UN Command,MilitaryAction,Congo,India commits troops to the UN Command in the Congo.,0.7,2001967_CIA-RDP79T00975A005600090001-0::p0::event_0
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-03-09,gpt-4o-mini,event_1,Recovery of Sputnik IX,Other,Northeast of Kuybyshev,Successful recovery of the Sputnik IX capsule.,0.7,2001967_CIA-RDP79T00975A005600090001-0::p0::event_1
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-03-06,gpt-4o-mini,event_0,Defense Strategy Discussion,Communication,"Bonn, West Germany",West German Defense Minister Strauss discusses concerns about US defense strategy with American officials.,0.7,2001967_CIA-RDP79T00975A005600090001-0::p1::event_0
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p1,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Troop Deployment,MilitaryAction,Afghanistan-Pakistan border,Afghanistan sends two brigades to strengthen forces along its border with Pakistan.,0.7,2001967_CIA-RDP79T00975A005600090001-0::p1::event_1
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p1,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Potential Uprising,Demonstration,Argentina,Reports suggest extremist Peronista groups may stage an uprising.,0.7,2001967_CIA-RDP79T00975A005600090001-0::p1::event_2
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-03-09,gpt-4o-mini,event_0,Tananarive conference,Meeting,Tananarive,Conference of Congolese leaders calling for the creation of new states within the Congo.,0.7,2001967_CIA-RDP79T00975A005600090001-0::p2::event_0
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-03-09,gpt-4o-mini,event_1,Announcement of economic and cultural missions,Communication,Peiping,Announcement regarding the exchange of missions between the government in Xieng Khouang and both Communist China and North Vietnam.,0.7,2001967_CIA-RDP79T00975A005600090001-0::p2::event_1
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-03-02,gpt-4o-mini,event_0,Public statement on nuclear conflict,Speech,Bonn,Defense Ministry press chief issued a statement rejecting the concept of conventional-only wars.,0.7,2001967_CIA-RDP79T00975A005600090001-0::p3::event_0
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p3,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Pushtoonistan dispute,Other,Afghanistan-Pakistan border,Ongoing dispute regarding the self-determination of Pushtoon tribes.,0.7,2001967_CIA-RDP79T00975A005600090001-0::p3::event_1
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_0,Tribal migrations,Other,,Seasonal migrations of tribes causing friction between Kabul and Rawalpindi,0.7,2001967_CIA-RDP79T00975A005600090001-0::p4::event_0
2001967_CIA-RDP79T00975A005600090001-0,CIA-RDP79T00975A005600090001-0,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Use of US-supplied aircraft,Other,Pakistan,Pakistan's use of US military assistance leading to Afghan complaints,0.7,2001967_CIA-RDP79T00975A005600090001-0::p4::event_1
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p0,CENTRAL INTELLIGENCE BULLETIN,1961-03-09,gpt-4o-mini,event_0,Khrushchev's conversation with Ambassador Thompson,Communication,Moscow,Khrushchev discussed US-Soviet relations and the Berlin question.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p0::event_0
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p0,CENTRAL INTELLIGENCE BULLETIN,1961-03-15,gpt-4o-mini,event_1,Meeting in Vientiane,Meeting,Vientiane,Souvanna Phouma and representatives expected to meet to discuss a general program.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p0::event_1
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p0,CENTRAL INTELLIGENCE BULLETIN,1961-03-16,gpt-4o-mini,event_2,Arrival of Indian troops,Travel,Congo,First contingent of India's troops expected to arrive in the Congo.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p0::event_2
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p1,CENTRAL INTELLIGENCE BULLETIN,1961-03-14,gpt-4o-mini,event_0,Military Operation in Angola,MilitaryAction,Angola,A military operation resulting in casualties among natives.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p1::event_0
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p1,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Khrushchev's Conversation with Ambassador Thompson,Communication,,Khrushchev discusses Soviet position on Germany and peace treaty negotiations.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p1::event_1
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p1,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Analysis Prepared for Mayor Brandt,Other,Bonn,An analysis of Soviet policy regarding disarmament and international tensions.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p1::event_2
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p2,CENTRAL INTELLIGENCE BULLETIN,1961-03-13,gpt-4o-mini,event_0,Discussion on Berlin problem,Negotiation,West Berlin,Khrushchev discusses the Berlin problem and potential treaties.,0.8,2001968_CIA-RDP79T00975A005600110001-7::p2::event_0
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Soviet proposal for guarantees,PolicyAction,West Berlin,Khrushchev proposes guarantees for West Berlin including a joint police force.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p2::event_1
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Foreign ministers' conference consideration,Meeting,Berlin,Moscow considers a foreign ministers' conference on Berlin and Germany.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p2::event_2
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_3,Disarmament negotiations,Negotiation,,Khrushchev implies Western powers are deferring disarmament negotiations.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p2::event_3
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p3,CENTRAL INTELLIGENCE BULLETIN,1961-03-13,gpt-4o-mini,event_0,Discussion on UN policy,Communication,,Khrushchev communicated his opposition to UN policy to Ambassador Thompson.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p3::event_0
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p3,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Visit to Phnom Penh,Travel,Phnom Penh,General Phoumi visited Phnom Penh and discussed the neutral nations commission.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p3::event_1
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p3,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Proposal for neutral nations commission,Negotiation,,Discussion regarding King Savang's proposal for a neutral nations commission.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p3::event_2
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p3,CENTRAL INTELLIGENCE BULLETIN,1961-03-11,gpt-4o-mini,event_3,Public statement by Souvanna,Speech,,Souvanna stated that the three-nation commission should meet around the same time as the 14-power conference.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p3::event_3
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_0,Phoumi's mission to Phnom Penh,Travel,Phnom Penh,Phoumi's visit to Phnom Penh is criticized by Pathet Lao.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p4::event_0
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Tananarive conference,Meeting,Tananarive,Conference of Congolese leaders attended by Kasavubu.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p4::event_1
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Hammarskjold's letter to Kasavubu,Communication,,Hammarskjold sent a conciliatory letter to Kasavubu.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p4::event_2
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p5,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_0,Political discussion in Leopoldville,Communication,Leopoldville,Hammarskjold discussed political dynamics involving rival prime ministers.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p5::event_0
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p5,CENTRAL INTELLIGENCE BULLETIN,1961-03-11,gpt-4o-mini,event_1,Departure of Trinquier,Travel,Brussels,Trinquier departed for Brussels under pressure from Katangan authorities.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p5::event_1
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p5,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Opposition to Belgian military removal,PolicyAction,,Tshombé indicated he would oppose the removal of Belgian military technicians.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p5::event_2
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p5,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_3,Khrushchev's conversation with Thompson,Communication,,Khrushchev discussed US-Soviet disagreement on the Congo.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p5::event_3
2001968_CIA-RDP79T00975A005600110001-7,CIA-RDP79T00975A005600110001-7,p5,CENTRAL INTELLIGENCE BULLETIN,February 1961,gpt-4o-mini,event_4,Portuguese military operations in Angola,MilitaryAction,Angola,Military operations against nationalist outbreaks were conducted.,0.7,2001968_CIA-RDP79T00975A005600110001-7::p5::event_4
