node_key,degree
EVENT_CLUSTER:2383,12
EVENT_CLUSTER:2384,12
EVENT_CLUSTER:2893,12
EVENT_CLUSTER:2903,11
EVENT_CLUSTER:3037,10
EVENT_CLUSTER:3066,9
EVENT_CLUSTER:797,7
EVENT_CLUSTER:798,7
EVENT_CLUSTER:833,8
CANONICAL_ENTITY:PARRA,7
EVENT_CLUSTER:1862,9
CANONICAL_ENTITY:GENERAL_MUSCO,4
CANONICAL_ENTITY:ITALIAN_TROOPS,4
CANONICAL_ENTITY:UNITED_STATES_UN_DELEGATION,5
CANONICAL_ENTITY:UN_NAVAL_FORCES,5
EVENT_CLUSTER:1167,8
EVENT_CLUSTER:1499,11
EVENT_CLUSTER:2216,4
EVENT_CLUSTER:2217,4
CANONICAL_ENTITY:BECHUANALAND,6
CANONICAL_ENTITY:SIR_GODFREY_HUGGINS,6
CANONICAL_ENTITY:SIR_ROY_WELENSKY,12
CANONICAL_ENTITY:BECHUANALAND_LEADERS,1
CANONICAL_ENTITY:PALESTINIAN_ARABS,5
EVENT_CLUSTER:3516,7
CANONICAL_ENTITY:BEDOUINS,12
CANONICAL_ENTITY:COLONEL_JOSE_LUIS_CRUZ,4
CANONICAL_ENTITY:MINREN_ORGANIZATION,2
CANONICAL_ENTITY:ULTRANATIONALIST_BAATH_PARTY,3
CANONICAL_ENTITY:BEDOUIN_FACTION,1
CANONICAL_ENTITY:BEDRICH_GEMINDER,7
CANONICAL_ENTITY:RUDOLF_SLANSKY,15
CANONICAL_ENTITY:BUDDHIST_CLERGY,12
CANONICAL_ENTITY:GILBOA_REGION,2
CANONICAL_ENTITY:KIANGNAN_YARD,5
CANONICAL_ENTITY:MISKOLC,7
CANONICAL_ENTITY:MOLLERS_SHIPYARD,4
CANONICAL_ENTITY:NAGY_GOVERNMENT,8
EVENT_CLUSTER:2697,10
EVENT_CLUSTER:2698,10
EVENT_CLUSTER:2699,10
EVENT_CLUSTER:2716,7
CANONICAL_ENTITY:BEERSHEBA_EL_AUJA_HIGHWAY,5
CANONICAL_ENTITY:ISRAELI_PRESS,11
EVENT_CLUSTER:2811,5
CANONICAL_ENTITY:BULGARIAN_FREIGHTER_CHIPKA,3
CANONICAL_ENTITY:DANIEL_MAYER,10
EVENT_CLUSTER:3534,11
EVENT_CLUSTER:4114,40
CANONICAL_ENTITY:BEIRUT_AIRPORT,12
CANONICAL_ENTITY:US_RED_CROSS,7
EVENT_CLUSTER:4120,11
CANONICAL_ENTITY:BEIRUT_RADIO,4
CANONICAL_ENTITY:BELAYA_TSERKOV,12
CANONICAL_ENTITY:DUNCAN_SANDYS,5
CANONICAL_ENTITY:OSTROV_GOROKHOVKA,3
CANONICAL_ENTITY:SIR_WILLIAM_DICKSON,4
CANONICAL_ENTITY:TU_16,3
EVENT_CLUSTER:3276,15
CANONICAL_ENTITY:BELGIAN_ASSETS,1
CANONICAL_ENTITY:CONGO_RESIDENT_MINISTER_VANDERMEERSCH,6
EVENT_CLUSTER:5048,5
CANONICAL_ENTITY:BELGIAN_BASES,1
CANONICAL_ENTITY:BELGIAN_CABINET,8
CANONICAL_ENTITY:DEFENSE_MINISTER_DE_GREEF,5
CANONICAL_ENTITY:FINANCE_MINISTER,4
CANONICAL_ENTITY:BELGIAN_COMMUNISTS,7
EVENT_CLUSTER:5189,10
EVENT_CLUSTER:5190,10
CANONICAL_ENTITY:BELGIAN_PLAN,1
CANONICAL_ENTITY:BELGIAN_RESIDENT_MINISTER_VAN_DER_MEERSCH,4
CANONICAL_ENTITY:NATIONALIST_LEADER,1
CANONICAL_ENTITY:RUMANIAN_PARTY_CONGRESS,4
EVENT_CLUSTER:4676,8
EVENT_CLUSTER:4929,13
EVENT_CLUSTER:5067,9
EVENT_CLUSTER:5068,12
EVENT_CLUSTER:583,20
CANONICAL_ENTITY:BELGIAN_DEFENSE_MINISTER,6
CANONICAL_ENTITY:BELGIAN_DEFENSE_MINISTRY,9
CANONICAL_ENTITY:BELGIAN_EDC_REPRESENTATIVES,9
CANONICAL_ENTITY:DUTCH_EDC_REPRESENTATIVES,3
CANONICAL_ENTITY:SUDANESE_PARLIAMENT,2
CANONICAL_ENTITY:FRENCH_ARMS_POOL_PLAN,2
CANONICAL_ENTITY:LEAGUE_OF_RED_CROSS_SOCIETIES,6
CANONICAL_ENTITY:MOROCCAN_COMMUNIST_PARTY,6
CANONICAL_ENTITY:SAHBANI,4
EVENT_CLUSTER:2182,8
EVENT_CLUSTER:5766,12
CANONICAL_ENTITY:BELGIAN_TEXTILE_FEDERATION,4
CANONICAL_ENTITY:BIG_THREE_MINISTERS,1
CANONICAL_ENTITY:CONGOLESE_LEADERS,7
CANONICAL_ENTITY:CONGO_INDEPENDENCE_ISSUE,1
CANONICAL_ENTITY:DUTCH_REPRESENTATIVE,4
CANONICAL_ENTITY:EPEK_LIBERAL_COALITION,8
CANONICAL_ENTITY:FOREIGN_MINISTER_WIGNY,3
CANONICAL_ENTITY:FRENCH_NATO_REPRESENTATIVE,4
CANONICAL_ENTITY:HARGEISA,5
CANONICAL_ENTITY:IRAQI_PEOPLES_COURT,2
CANONICAL_ENTITY:KHAMBA_REBELS,3
CANONICAL_ENTITY:MAWEMA,3
CANONICAL_ENTITY:MOHAMMAD_BARAKAT,4
CANONICAL_ENTITY:ORGANIZED_LABOR,10
CANONICAL_ENTITY:TAIEB_SABHANI,7
CANONICAL_ENTITY:T_54,4
EVENT_CLUSTER:1650,7
EVENT_CLUSTER:341,3
EVENT_CLUSTER:4580,15
EVENT_CLUSTER:5015,4
EVENT_CLUSTER:5121,12
EVENT_CLUSTER:5122,12
EVENT_CLUSTER:5788,11
EVENT_CLUSTER:986,15
EVENT_CLUSTER:5497,9
EVENT_CLUSTER:5498,9
CANONICAL_ENTITY:BELGIAN_MILITARY_ADVISER,1
CANONICAL_ENTITY:BELGIAN_MILITARY_ADVISERS,12
CANONICAL_ENTITY:IRKUTSK,6
EVENT_CLUSTER:6023,20
CANONICAL_ENTITY:BELGIAN_OFFICERS,13
CANONICAL_ENTITY:BELGIAN_OFFICIALS,13
CANONICAL_ENTITY:LIEUTENANT_GENERAL_PAK_IM_CHANG,4
CANONICAL_ENTITY:LIEUTENANT_GENERAL_YI_HAN_IM,4
CANONICAL_ENTITY:MINJOK_ILBO,3
CANONICAL_ENTITY:SEOUL_METROPOLITAN_POLICE,3
EVENT_CLUSTER:5922,13
CANONICAL_ENTITY:BELGIAN_PARLIAMENTARY_DELEGATION,1
CANONICAL_ENTITY:BELGIAN_POLICIES,1
CANONICAL_ENTITY:DEMONSTRATIONS_AGAINST_CONSCRIPTION,1
CANONICAL_ENTITY:BELGIAN_PRIME_MINISTER_VAN_HOUTTE,11
CANONICAL_ENTITY:BRITISH_REPRESENTATIVE,6
CANONICAL_ENTITY:FRENCH_REPRESENTATIVES,5
CANONICAL_ENTITY:BELGIAN_RESENTMENT,1
CANONICAL_ENTITY:UN_FORCE,5
CANONICAL_ENTITY:BELGIAN_SECURITY_FORCES,11
EVENT_CLUSTER:5010,10
CANONICAL_ENTITY:BELGIAN_SECURITY_UNITS,1
CANONICAL_ENTITY:BELGIAN_SOCIALIST_TRADE_UNION_FEDERATION,13
CANONICAL_ENTITY:CHRISTIAN_TRADE_UNION,5
EVENT_CLUSTER:338,10
EVENT_CLUSTER:339,10
EVENT_CLUSTER:340,10
CANONICAL_ENTITY:BELGIAN_STRIKES,1
CANONICAL_ENTITY:COMMUNIST_POLITBURO,4
CANONICAL_ENTITY:CONGO_LEGISLATURE,4
CANONICAL_ENTITY:LT_COL_YUSUF_SHUMAYAT,3
EVENT_CLUSTER:5107,10
EVENT_CLUSTER:5108,10
EVENT_CLUSTER:5113,10
CANONICAL_ENTITY:BELGIAN_UN_DELEGATE,1
CANONICAL_ENTITY:NATO_MEMBERS,1
CANONICAL_ENTITY:BELGIUMS_AGREEMENT_TO_WITHDRAW_FORCES,2
CANONICAL_ENTITY:CANDIDO_CANTON_FERNANDEZ,6
CANONICAL_ENTITY:CHILEAN_ARMY_WAR_MATERIALS_FACTORY_FAMAE,3
CANONICAL_ENTITY:COMMUNIST_FAR_EAST,3
CANONICAL_ENTITY:CONGO_CENTRAL_BANK,16
CANONICAL_ENTITY:CUBAN_NATIONAL_DAY,2
CANONICAL_ENTITY:CZECH_OVERFLIGHT_REQUESTS,3
CANONICAL_ENTITY:DE_STAERCKE,4
CANONICAL_ENTITY:EDC_RATIFICATION,2
CANONICAL_ENTITY:ETHIOPIAN_FOREIGN_MINISTRY,4
CANONICAL_ENTITY:ETHIOPIAN_UNITS,5
CANONICAL_ENTITY:FIRM_STAND_AGAINST_RECOMMENDATIONS,1
CANONICAL_ENTITY:FRENCH_PETROLEUM_PLAN,3
CANONICAL_ENTITY:GENERAL_FEDERATION_OF_BELGIAN_WORKERS,4
CANONICAL_ENTITY:GENERAL_JACQUES_DE_DIXMUDE,5
CANONICAL_ENTITY:GHALEB,4
CANONICAL_ENTITY:GHULAM_SADIQ,10
CANONICAL_ENTITY:GILSON,8
CANONICAL_ENTITY:GREECE_AND_TURKEY,4
CANONICAL_ENTITY:GURSEL_REGIME,6
CANONICAL_ENTITY:HENRI_LAUGIER,4
CANONICAL_ENTITY:JEAN_KIBWE,4
CANONICAL_ENTITY:JOHN_TETTEGAH,5
CANONICAL_ENTITY:KAMBOLA,2
CANONICAL_ENTITY:KARL_ARNOLD,4
CANONICAL_ENTITY:KENYA_AFRICAN_DEMOCRATIC_UNION,10
CANONICAL_ENTITY:KITONA,5
CANONICAL_ENTITY:KYUSHU,4
CANONICAL_ENTITY:LABOR_UNION_LEADERS,2
CANONICAL_ENTITY:LOBITO,2
CANONICAL_ENTITY:LOPEZ_MATEOS_ADMINISTRATION,4
CANONICAL_ENTITY:LOUIS_DOLIVET,6
CANONICAL_ENTITY:MALAGASY_GOVERNMENT,2
CANONICAL_ENTITY:MANUEL_BEATON,4
CANONICAL_ENTITY:MARCELLO_MATHIAS,14
CANONICAL_ENTITY:MENZIES_COMMITTEE,2
CANONICAL_ENTITY:MINC,4
CANONICAL_ENTITY:MINISTER_OF_ATOMIC_AFFAIRS_STRAUSS,3
CANONICAL_ENTITY:MITSUI_COAL_COMPANY,4
CANONICAL_ENTITY:MOBUTU_GOVERNMENT,8
CANONICAL_ENTITY:NGO_DINH_CAN,3
CANONICAL_ENTITY:NORTH_VIETNAMESE_FOREIGN_MINISTRY,5
CANONICAL_ENTITY:OGINGA_ODINGA,4
CANONICAL_ENTITY:PORTUGUESE_AIR_FORCE,4
CANONICAL_ENTITY:PRENSA_LATINA,9
CANONICAL_ENTITY:RIGHTIST_SOCIALIST_PARTY,5
CANONICAL_ENTITY:ROMAN_CATHOLIC_TRADE_UNIONS,5
CANONICAL_ENTITY:ROMAN_CATHOLIC_TRADE_UNION_FEDERATION,7
CANONICAL_ENTITY:RONALD_NGALA,6
CANONICAL_ENTITY:SIERRA_MAESTRA,3
CANONICAL_ENTITY:SOCIALIST_LED_STRIKES,1
CANONICAL_ENTITY:SOCIAL_CHRISTIAN_LIBERAL_GOVERNMENT,15
CANONICAL_ENTITY:SOUDAN,18
CANONICAL_ENTITY:SPINOY,4
CANONICAL_ENTITY:SUPPORT_FOR_ATLANTIC_COMMUNITY,1
CANONICAL_ENTITY:S_P_KIRSANOV,6
CANONICAL_ENTITY:TELLO,12
CANONICAL_ENTITY:THE_NATIONALIST,7
CANONICAL_ENTITY:TRANS_SIBERIAN_RAILROAD,4
CANONICAL_ENTITY:TSIRANAMA,2
CANONICAL_ENTITY:TUAREG_TRIBESMEN,2
CANONICAL_ENTITY:UNOC,6
CANONICAL_ENTITY:VAN_HOUTTE,5
CANONICAL_ENTITY:VLADIVOSTOK,11
CANONICAL_ENTITY:WALLOON_REGIONS,2
CANONICAL_ENTITY:WALLOON_SOCIALIST_DEPUTIES,7
EVENT_CLUSTER:1286,13
EVENT_CLUSTER:1293,9
EVENT_CLUSTER:1294,9
EVENT_CLUSTER:1298,10
EVENT_CLUSTER:1320,7
EVENT_CLUSTER:3087,19
EVENT_CLUSTER:3831,11
EVENT_CLUSTER:4487,12
EVENT_CLUSTER:4740,7
EVENT_CLUSTER:488,14
EVENT_CLUSTER:489,10
EVENT_CLUSTER:4953,10
EVENT_CLUSTER:5035,11
EVENT_CLUSTER:5104,16
EVENT_CLUSTER:5105,11
EVENT_CLUSTER:5112,17
EVENT_CLUSTER:5117,15
EVENT_CLUSTER:5118,15
EVENT_CLUSTER:5119,15
EVENT_CLUSTER:5150,6
EVENT_CLUSTER:5175,10
EVENT_CLUSTER:5191,10
EVENT_CLUSTER:5218,12
EVENT_CLUSTER:5227,11
EVENT_CLUSTER:5238,9
EVENT_CLUSTER:5239,9
EVENT_CLUSTER:5241,8
EVENT_CLUSTER:5243,9
EVENT_CLUSTER:5244,9
EVENT_CLUSTER:5245,9
EVENT_CLUSTER:5288,7
EVENT_CLUSTER:5396,11
EVENT_CLUSTER:5399,10
EVENT_CLUSTER:5436,5
EVENT_CLUSTER:5449,15
EVENT_CLUSTER:5453,27
EVENT_CLUSTER:5454,16
EVENT_CLUSTER:5476,13
EVENT_CLUSTER:5480,12
EVENT_CLUSTER:5575,13
EVENT_CLUSTER:5576,11
EVENT_CLUSTER:5577,11
EVENT_CLUSTER:5592,8
EVENT_CLUSTER:5633,8
EVENT_CLUSTER:5634,8
EVENT_CLUSTER:5642,19
EVENT_CLUSTER:5790,13
EVENT_CLUSTER:823,18
EVENT_CLUSTER:861,13
CANONICAL_ENTITY:CARDINAL_STEPINAC,5
CANONICAL_ENTITY:FEDERAL_EXECUTIVE_COUNCIL,7
CANONICAL_ENTITY:GOSNJAK,9
CANONICAL_ENTITY:INDIAN_UN_DELEGATE,4
CANONICAL_ENTITY:KIANGNAN_DOCKYARDS,2
CANONICAL_ENTITY:LVOV,3
CANONICAL_ENTITY:MOSCOW_BASED_TRANSPORT_COMMAND,4
CANONICAL_ENTITY:POLISH_AMBASSADOR_TO_THE_UNITED_STATES,4
CANONICAL_ENTITY:PREMIER_SOLH,4
CANONICAL_ENTITY:PROTESTANT_CHURCH,4
CANONICAL_ENTITY:PUBLICATION,2
CANONICAL_ENTITY:RAU,5
CANONICAL_ENTITY:SOCHI,2
CANONICAL_ENTITY:TRYBUNA_LUDU,16
CANONICAL_ENTITY:US_AMBASSADOR_HENDERSON,6
CANONICAL_ENTITY:VOJVODINA,2
CANONICAL_ENTITY:YUGOSLAV_COMINFORMIST,3
CANONICAL_ENTITY:YUGOSLAV_PARTY,5
CANONICAL_ENTITY:YUGOSLAV_TRADE_UNION_OFFICIAL_MISA_PAVICEVIC,5
EVENT_CLUSTER:104,13
EVENT_CLUSTER:147,8
EVENT_CLUSTER:2726,13
EVENT_CLUSTER:2727,13
EVENT_CLUSTER:2857,9
EVENT_CLUSTER:2900,10
EVENT_CLUSTER:3603,7
EVENT_CLUSTER:3816,11
EVENT_CLUSTER:3932,12
EVENT_CLUSTER:3948,8
EVENT_CLUSTER:3949,22
EVENT_CLUSTER:4370,6
EVENT_CLUSTER:4371,6
EVENT_CLUSTER:5819,5
EVENT_CLUSTER:72,11
EVENT_CLUSTER:908,10
EVENT_CLUSTER:915,11
CANONICAL_ENTITY:REBEL_ARMY,1
CANONICAL_ENTITY:REBEL_PROVISIONAL_GOVERNMENT,1
CANONICAL_ENTITY:US_EMBASSY_IN_LIMA,3
EVENT_CLUSTER:1107,44
EVENT_CLUSTER:4247,6
CANONICAL_ENTITY:DUTCH_PARLIAMENT,2
CANONICAL_ENTITY:EUROPEAN_DEFENSE_FORCES_CONFERENCE,2
CANONICAL_ENTITY:GERMAN_FINANCIAL_CONTRIBUTION,2
CANONICAL_ENTITY:HUNGARIAN_EMBASSY,5
EVENT_CLUSTER:3168,36
EVENT_CLUSTER:3169,15
CANONICAL_ENTITY:BENI_SNASSEN,12
CANONICAL_ENTITY:GRAND_MOSQUE,4
EVENT_CLUSTER:1471,9
CANONICAL_ENTITY:BENJAMIN,13
CANONICAL_ENTITY:FRANCISCO_MILLA_BERMUDEZ,3
CANONICAL_ENTITY:OSCAR_FLORES,3
EVENT_CLUSTER:2916,13
EVENT_CLUSTER:2844,9
EVENT_CLUSTER:2845,9
CANONICAL_ENTITY:FRENCH_NATIONAL_POLICE,6
CANONICAL_ENTITY:HUNGARIAN_NATIONAL_ECONOMIC_PLANNING_OFFICE,5
EVENT_CLUSTER:799,6
CANONICAL_ENTITY:BENTENG_GROUP,14
CANONICAL_ENTITY:BULGARIAN_REGIME,5
CANONICAL_ENTITY:CENTRAL_GOVERNMENT,2
EVENT_CLUSTER:3437,10
CANONICAL_ENTITY:CARLOS_GUEVARA_MORENO,6
EVENT_CLUSTER:2868,10
EVENT_CLUSTER:2869,10
CANONICAL_ENTITY:BONG_SOUVANNOUVONG,18
CANONICAL_ENTITY:CHAIRMAN_OF_THE_FOREIGN_RELATIONS_AND_DEFENSE_COMMITTEE,1
CANONICAL_ENTITY:CHANG_KYONG_KUN,5
CANONICAL_ENTITY:CZECH_TANKS,4
CANONICAL_ENTITY:DIMITRIOS_LAMBRAKIS,4
CANONICAL_ENTITY:DR_ISRAEL_BAER,3
CANONICAL_ENTITY:DUTCH_SHIP_CASABLANCA,2
CANONICAL_ENTITY:EGYPTIAN_ISRAELI_MIXED_ARMISTICE_COMMISSION,2
CANONICAL_ENTITY:GENERAL_YADIN,9
CANONICAL_ENTITY:HADASSAH_HOSPITAL,5
CANONICAL_ENTITY:HAN,2
CANONICAL_ENTITY:HEBREW_UNIVERSITY,5
CANONICAL_ENTITY:HENNIGSDORF,2
CANONICAL_ENTITY:INTERNATIONAL_NEWS_SERVICE,2
CANONICAL_ENTITY:IRAQI_FORCES_IN_EAST_JORDAN,1
CANONICAL_ENTITY:ISRAELI_AMBASSADOR,1
CANONICAL_ENTITY:ISRAELI_GOVERNMENT_AND_PUBLIC,1
CANONICAL_ENTITY:ISRAELI_MILITARY_RAID,1
CANONICAL_ENTITY:JORDANIAN_COMMUNIST_PARTY_JCP,4
CANONICAL_ENTITY:JORDAN_WATER_DIVERSION_PROJECT,2
CANONICAL_ENTITY:KERN_HILLS,9
CANONICAL_ENTITY:KONSTANTIN_ROKOSSOVSKIY,5
CANONICAL_ENTITY:LAHORE,3
CANONICAL_ENTITY:LEVI_ESHKOL,4
CANONICAL_ENTITY:LYNDON_BURNHAM,4
CANONICAL_ENTITY:MALKAT_SHEVA,4
CANONICAL_ENTITY:MASSAWA,2
CANONICAL_ENTITY:NAHUM_GOLDMANN,2
CANONICAL_ENTITY:OUTER_MONGOLIA,27
CANONICAL_ENTITY:RAFIQ,13
CANONICAL_ENTITY:SECURITY_POLICE,6
CANONICAL_ENTITY:SOUTH_KOREAN_JOINT_CHIEFS_OF_STAFF,3
CANONICAL_ENTITY:TRAN_VAN_DO,5
CANONICAL_ENTITY:UNEF,26
CANONICAL_ENTITY:UN_EMERGENCY_FORCE,12
CANONICAL_ENTITY:UN_OBSERVER_GROUP,9
CANONICAL_ENTITY:US_AMBASSADOR_DAVIS,13
CANONICAL_ENTITY:WIN,7
EVENT_CLUSTER:102,20
EVENT_CLUSTER:1502,6
EVENT_CLUSTER:1990,13
EVENT_CLUSTER:2240,9
EVENT_CLUSTER:2246,14
EVENT_CLUSTER:2247,14
EVENT_CLUSTER:2495,7
EVENT_CLUSTER:2589,8
EVENT_CLUSTER:2646,9
EVENT_CLUSTER:2747,4
EVENT_CLUSTER:2751,8
EVENT_CLUSTER:2895,14
EVENT_CLUSTER:2908,10
EVENT_CLUSTER:2961,18
EVENT_CLUSTER:3031,6
EVENT_CLUSTER:3166,11
EVENT_CLUSTER:3171,7
EVENT_CLUSTER:3182,10
EVENT_CLUSTER:3183,12
EVENT_CLUSTER:3210,10
EVENT_CLUSTER:3232,9
EVENT_CLUSTER:3330,10
EVENT_CLUSTER:3658,9
EVENT_CLUSTER:3659,9
EVENT_CLUSTER:4128,9
EVENT_CLUSTER:4337,18
EVENT_CLUSTER:5797,7
CANONICAL_ENTITY:BRITISH_COMPANY,8
CANONICAL_ENTITY:ISRAELI_COMMUNIST_PARTY,5
EVENT_CLUSTER:1164,7
CANONICAL_ENTITY:KIRKBRIDE,4
EVENT_CLUSTER:2106,13
CANONICAL_ENTITY:CHINA_COMMITTEE,25
CANONICAL_ENTITY:CHINESE_COMMUNIST_MILITARY_TRAINING_MISSION,3
CANONICAL_ENTITY:D_G_DEKANOZOV,8
CANONICAL_ENTITY:FERNANDO_CASTRO,3
CANONICAL_ENTITY:FIGUERES_FORCES,3
CANONICAL_ENTITY:FREE_LAOS,3
CANONICAL_ENTITY:GEORGIAN_MVD,8
CANONICAL_ENTITY:PRESIDENT_ULATE,3
CANONICAL_ENTITY:SHVERNIK,7
CANONICAL_ENTITY:SOVIET_SUPREME_COURT,6
CANONICAL_ENTITY:TRACOSA_TRADING_COMPANY_LTD,2
CANONICAL_ENTITY:UN_ECONOMIC_AND_SOCIAL_COUNCIL,12
EVENT_CLUSTER:1194,10
EVENT_CLUSTER:1198,10
EVENT_CLUSTER:1252,5
EVENT_CLUSTER:1253,5
EVENT_CLUSTER:1353,8
EVENT_CLUSTER:1354,8
EVENT_CLUSTER:1355,8
EVENT_CLUSTER:1377,5
EVENT_CLUSTER:1378,5
EVENT_CLUSTER:1578,11
EVENT_CLUSTER:2851,9
EVENT_CLUSTER:2852,9
CANONICAL_ENTITY:BERING_SEA,11
CANONICAL_ENTITY:GENEVA_AIR_SHOW,7
EVENT_CLUSTER:2327,10
CANONICAL_ENTITY:BERLINER_ZEITUNG,6
CANONICAL_ENTITY:BROWN_COAL_SHORTAGE,1
CANONICAL_ENTITY:CZECH_FOREIGN_OFFICE,15
CANONICAL_ENTITY:EAST_GERMAN_CHRISTIAN_DEMOCRATIC_PAPER,5
CANONICAL_ENTITY:FIVE_YEAR_PLAN,7
CANONICAL_ENTITY:FOURTH_FORCE,8
CANONICAL_ENTITY:FRENCH_FOREIGN_OFFICE_OFFICIALS,2
CANONICAL_ENTITY:INDONESIAN_DEFENSE_MINISTER,3
CANONICAL_ENTITY:JOHANNES_WARNKE,5
CANONICAL_ENTITY:LATIN_AMERICAN_BLOC,5
CANONICAL_ENTITY:OCTOBER_17_ELECTIONS,5
CANONICAL_ENTITY:PARKMAN,5
CANONICAL_ENTITY:PROFESSOR_L_I_SEDOV,10
CANONICAL_ENTITY:SOLOVYEV,6
CANONICAL_ENTITY:SOVIET_MEMORANDUM,1
CANONICAL_ENTITY:TAEGU_SHINMUN,4
CANONICAL_ENTITY:THIRD_FORCE,11
CANONICAL_ENTITY:UNION_OF_INDEPENDENTS_PEASANTS_AND_NATIONAL_REPUBLICANS,6
CANONICAL_ENTITY:USIB_COMMITTEE,1
CANONICAL_ENTITY:US_AIR_FORCES_IN_EUROPE,5
CANONICAL_ENTITY:VICE_PRESIDENTS_KARDELJ_AND_RANKOVIC,6
CANONICAL_ENTITY:WERNER_EGGERATH,5
CANONICAL_ENTITY:WISMAR,4
CANONICAL_ENTITY:YUGOSLAV_POLICY,4
EVENT_CLUSTER:117,18
EVENT_CLUSTER:1642,19
EVENT_CLUSTER:1709,8
EVENT_CLUSTER:1710,8
EVENT_CLUSTER:2073,7
EVENT_CLUSTER:2158,10
EVENT_CLUSTER:2159,10
EVENT_CLUSTER:3748,10
EVENT_CLUSTER:3749,10
EVENT_CLUSTER:3763,8
EVENT_CLUSTER:3764,8
EVENT_CLUSTER:4418,7
EVENT_CLUSTER:4474,18
EVENT_CLUSTER:4475,15
EVENT_CLUSTER:4476,15
EVENT_CLUSTER:4477,15
EVENT_CLUSTER:5886,11
EVENT_CLUSTER:5887,11
EVENT_CLUSTER:779,9
EVENT_CLUSTER:780,10
CANONICAL_ENTITY:BERLIN_ACCESS_ROUTES,1
CANONICAL_ENTITY:KARLSHORST,4
CANONICAL_ENTITY:PANCHEN_LAMA,15
CANONICAL_ENTITY:TEMPLEHOF,4
EVENT_CLUSTER:4218,13
EVENT_CLUSTER:4219,13
CANONICAL_ENTITY:BERLIN_CITY_GOVERNMENT,2
CANONICAL_ENTITY:RUSSIAN_OCCUPATION_ARMY,6
EVENT_CLUSTER:1337,14
EVENT_CLUSTER:1725,8
EVENT_CLUSTER:1735,7
EVENT_CLUSTER:1736,7
CANONICAL_ENTITY:BERLIN_CONFERENCE_DISCUSSIONS,1
CANONICAL_ENTITY:BERLIN_CONFERENCE_TERMINATION_DISCUSSION,1
CANONICAL_ENTITY:BERLIN_FESTIVAL,10
CANONICAL_ENTITY:COMMITTEE_FOR_WORLD_YOUTH_FRIENDSHIP_AND_CULTURAL_EXCHANGE,8
EVENT_CLUSTER:202,6
CANONICAL_ENTITY:BERLIN_LEADERS,4
CANONICAL_ENTITY:WEST_BERLIN_CITY_COUNCIL,5
CANONICAL_ENTITY:BERLIN_PROBLEM,1
CANONICAL_ENTITY:BERLIN_PROPOSALS,1
CANONICAL_ENTITY:BERLIN_SITUATION,2
CANONICAL_ENTITY:BERMAN,18
CANONICAL_ENTITY:GENERAL_WITASZEWSKI,24
CANONICAL_ENTITY:HILARY_MINC,13
CANONICAL_ENTITY:JOSWIAK_WITOLD,3
CANONICAL_ENTITY:WIKTOR_KLOSIEWICZ,5
CANONICAL_ENTITY:ZAWADSKI,3
CANONICAL_ENTITY:ZENON_NOWAK,3
EVENT_CLUSTER:2815,7
EVENT_CLUSTER:1301,7
EVENT_CLUSTER:1302,6
CANONICAL_ENTITY:BERMUDA_CONFERENCE,6
CANONICAL_ENTITY:EDC_POWERS,5
CANONICAL_ENTITY:BERMUDA_TALKS,1
CANONICAL_ENTITY:COMMUNIST_ORGANIZATIONS,5
CANONICAL_ENTITY:DR_ALBERT_SCHWEITZER,5
CANONICAL_ENTITY:GUSTAVE_ANGUILE,14
CANONICAL_ENTITY:JEAN_AUBAM,5
CANONICAL_ENTITY:LEON_MBA,15
CANONICAL_ENTITY:PAUL_GONDJOUT,12
EVENT_CLUSTER:5333,10
CANONICAL_ENTITY:BERNARDO_ALVARADO_MONZON,8
CANONICAL_ENTITY:JOSE_MANUEL_FORTUNY,8
EVENT_CLUSTER:1832,6
EVENT_CLUSTER:1833,6
CANONICAL_ENTITY:CARIBBEAN,6
CANONICAL_ENTITY:COPEI,4
CANONICAL_ENTITY:LATIN_AMERICAN_GOVERNMENTS,3
CANONICAL_ENTITY:LIEUTENANT_GENERAL_SONG,3
CANONICAL_ENTITY:MAYOBRE,10
CANONICAL_ENTITY:NHIEK_TIOULONG,3
CANONICAL_ENTITY:PRO_CASTRO_ELEMENTS,4
CANONICAL_ENTITY:QUINIM,4
CANONICAL_ENTITY:RAMON_AJA_CASTRO,4
CANONICAL_ENTITY:RIGHTIST_PLOTTERS,1
CANONICAL_ENTITY:SALAZARS_NATIONAL_UNION,2
CANONICAL_ENTITY:SARY_SHAGAN_TEST_COMPLEX,8
CANONICAL_ENTITY:SIR_EDGAR_WHITEHEAD,11
CANONICAL_ENTITY:STUDENT_UNREST_IN_NORTHEASTERN_BRAZIL,4
CANONICAL_ENTITY:TAMAYO,7
CANONICAL_ENTITY:TIAO_SISOUMANG,6
CANONICAL_ENTITY:URD,1
CANONICAL_ENTITY:VENEZUELAN_ARMED_FORCES,3
CANONICAL_ENTITY:VENEZUELAN_FOREIGN_MINISTER_ARCAYA,4
CANONICAL_ENTITY:VENEZUELAN_MILITARY_DISSIDENTS,4
CANONICAL_ENTITY:VENEZUELAN_WORKERS_CONFEDERATION,6
CANONICAL_ENTITY:VENEZUELAN_WORKERS_CONFEDERATION_CTV,4
CANONICAL_ENTITY:YDIGORAS_ADMINISTRATION,5
EVENT_CLUSTER:4410,12
EVENT_CLUSTER:4411,12
EVENT_CLUSTER:4948,10
EVENT_CLUSTER:4960,11
